Geoname ID;Name;Country Code;Country name EN;Population;Timezone;Coordinates
3106141;Ventosa;ES;Spain;137;Europe/Madrid;42.40495,-2.62651
3106388;Valverdon;ES;Spain;294;Europe/Madrid;41.04691,-5.76955
3106515;Vallirana;ES;Spain;14066;Europe/Madrid;41.38676,1.93205
3106545;Valleruela de Pedraza;ES;Spain;65;Europe/Madrid;41.17937,-3.80717
3106600;Vallecillo;ES;Spain;145;Europe/Madrid;42.35604,-5.21088
109059;Al Munayzilah;SA;Saudi Arabia;16296;Asia/Riyadh;25.38333,49.66667
3106728;Valdunciel;ES;Spain;102;Europe/Madrid;41.08544,-5.67217
109481;Al Jaradiyah;SA;Saudi Arabia;7396;Asia/Riyadh;16.57946,42.9124
3106786;Val de San Martin;ES;Spain;83;Europe/Madrid;41.05787,-1.44934
2108857;Gizo;SB;Solomon Islands;6154;Pacific/Guadalcanal;-8.10303,156.84186
3106868;Valdemoro;ES;Spain;62750;Europe/Madrid;40.19081,-3.67887
380174;Ad-Damazin;SD;Sudan, The Republic of;186051;Africa/Khartoum;11.7891,34.3592
3107065;Valcabado;ES;Spain;337;Europe/Madrid;41.54863,-5.74916
380348;Abu Zabad;SD;Sudan, The Republic of;15304;Africa/Khartoum;12.35,29.25
3107105;Vadillo de la Sierra;ES;Spain;119;Europe/Madrid;40.60634,-5.12506
602566;Storvik;SE;Sweden;2251;Europe/Stockholm;65.15,20.73333
3107275;Uncastillo;ES;Spain;852;Europe/Madrid;42.35963,-1.12842
603761;Pajala;SE;Sweden;2032;Europe/Stockholm;67.21284,23.36607
3107396;Tulebras;ES;Spain;106;Europe/Madrid;41.97695,-1.67618
2662706;Virserum;SE;Sweden;1769;Europe/Stockholm;57.31667,15.58333
3107947;Tordillos;ES;Spain;514;Europe/Madrid;40.85266,-5.35278
2663585;Vattholma;SE;Sweden;1410;Europe/Stockholm;60.01667,17.73333
3108028;Tolbanos;ES;Spain;107;Europe/Madrid;40.75168,-4.58191
2666950;Tvaaker;SE;Sweden;2640;Europe/Stockholm;57.04147,12.3995
3108082;Tinosillos;ES;Spain;785;Europe/Madrid;40.934,-4.72767
2669098;Tierp;SE;Sweden;5826;Europe/Stockholm;60.34269,17.51812
3108126;Teruel;ES;Spain;35396;Europe/Madrid;40.3456,-1.10646
2675561;Soedra Vi;SE;Sweden;1134;Europe/Stockholm;57.73993,15.79391
3108219;Tejado;ES;Spain;184;Europe/Madrid;41.58887,-2.26721
2677149;Skrea;SE;Sweden;1846;Europe/Stockholm;56.88333,12.56667
3108635;Sotillo de la Ribera;ES;Spain;602;Europe/Madrid;41.77717,-3.82525
2677593;Skinnskatteberg;SE;Sweden;2383;Europe/Stockholm;59.83028,15.69337
2678210;Skara;SE;Sweden;11437;Europe/Stockholm;58.38659,13.43836
2679226;Siljansnaes;SE;Sweden;1274;Europe/Stockholm;60.78333,14.85
2680350;Sandarne;SE;Sweden;1681;Europe/Stockholm;61.25893,17.15284
2690170;Naessjoe;SE;Sweden;17719;Europe/Stockholm;57.65307,14.69676
2690843;Munkedal;SE;Sweden;3910;Europe/Stockholm;58.46634,11.67345
3108688;Sora;ES;Spain;0;Europe/Madrid;42.11236,2.16083
3108702;Sopela;ES;Spain;12359;Europe/Madrid;43.37891,-2.98313
3108716;Porto do Son;ES;Spain;9613;Europe/Madrid;42.72482,-9.00527
3109213;Selas;ES;Spain;64;Europe/Madrid;40.9515,-2.10203
3109256;Segovia;ES;Spain;56660;Europe/Madrid;40.94808,-4.11839
3109508;Santo Tome de Zabarcos;ES;Spain;112;Europe/Madrid;40.78726,-4.91048
3109766;Santa Maria de Ordas;ES;Spain;364;Europe/Madrid;42.72653,-5.82301
3110254;San Miguel de Meruelo;ES;Spain;1398;Europe/Madrid;43.46211,-3.58877
3110258;San Miguel del Pino;ES;Spain;212;Europe/Madrid;41.50941,-4.91149
3110570;Sant Jordi Desvalls;ES;Spain;0;Europe/Madrid;42.06667,2.95
3110573;Sant Jaume dels Domenys;ES;Spain;0;Europe/Madrid;41.3,1.56667
3110589;Sangueesa/Zangoza;ES;Spain;5030;Europe/Madrid;42.57483,-1.28283
3110611;Sangarren;ES;Spain;278;Europe/Madrid;42.01921,-0.43323
3110802;Sanchon de la Ribera;ES;Spain;110;Europe/Madrid;41.08844,-6.41314
3110906;San Amaro;ES;Spain;1354;Europe/Madrid;42.37385,-8.07347
3110964;Salvatierra de Tormes;ES;Spain;67;Europe/Madrid;40.59007,-5.59763
2691462;Moelnbo;SE;Sweden;1089;Europe/Stockholm;59.05,17.41667
3110966;Salvatierra de Esca;ES;Spain;267;Europe/Madrid;42.67002,-1.00475
2706914;Hedesunda;SE;Sweden;1067;Europe/Stockholm;60.4,17.0
3111014;Salinas de Oro;ES;Spain;112;Europe/Madrid;42.77487,-1.88999
2708663;Haelleforsnaes;SE;Sweden;1624;Europe/Stockholm;59.15208,16.497
3111524;Robledo de Corpes;ES;Spain;107;Europe/Madrid;41.11838,-2.95
2710796;Grebo;SE;Sweden;1047;Europe/Stockholm;58.30145,15.87085
3111549;Robledillo de la Vera;ES;Spain;314;Europe/Madrid;40.10093,-5.58896
2710885;Graestorp;SE;Sweden;2946;Europe/Stockholm;58.33219,12.68122
2717842;Deje;SE;Sweden;2702;Europe/Stockholm;59.603,13.472
2718271;Dalaroe;SE;Sweden;1849;Europe/Stockholm;59.13306,18.40639
2719212;Broby;SE;Sweden;3104;Europe/Stockholm;56.25521,14.07797
2720679;Bollnaes;SE;Sweden;13716;Europe/Stockholm;61.34817,16.39464
2722545;Billingsfors;SE;Sweden;1108;Europe/Stockholm;58.98333,12.25
2722570;Billdal;SE;Sweden;14874;Europe/Stockholm;57.56667,11.93333
2722742;Bergshamra;SE;Sweden;7300;Europe/Stockholm;59.38083,18.03427
2725066;Asa;SE;Sweden;6084;Europe/Stockholm;57.35,12.11667
2725201;Arsta;SE;Sweden;16807;Europe/Stockholm;59.2978,18.0514
3111929;Revellinos;ES;Spain;301;Europe/Madrid;41.88982,-5.56871
3336567;Ekeby;SE;Sweden;3292;Europe/Stockholm;56.0,12.96667
3111944;Retortillo de Soria;ES;Spain;246;Europe/Madrid;41.31092,-2.98228
3112638;Punxin;ES;Spain;0;Europe/Madrid;42.37072,-8.01058
3112987;Pozuelo de la Orden;ES;Spain;78;Europe/Madrid;41.82138,-5.25891
3113317;Plou;ES;Spain;49;Europe/Madrid;40.99274,-0.85441
3113574;Piernigas;ES;Spain;38;Europe/Madrid;42.5903,-3.41337
3113579;Piedratajada;ES;Spain;166;Europe/Madrid;42.12124,-0.80373
3113814;Peralejos;ES;Spain;87;Europe/Madrid;40.48433,-1.03408
3113944;Penagos;ES;Spain;1704;Europe/Madrid;43.35216,-3.81382
3114082;Pedrosa de Duero;ES;Spain;498;Europe/Madrid;41.71289,-3.98804
3114255;Parlava;ES;Spain;0;Europe/Madrid;42.02163,3.03197
3114516;Palleja;ES;Spain;11134;Europe/Madrid;41.42394,1.99505
3114664;Padiernos;ES;Spain;220;Europe/Madrid;40.62168,-4.84523
3114667;Paderne;ES;Spain;0;Europe/Madrid;43.28567,-8.17415
3114780;Outeiro de Rei;ES;Spain;5001;Europe/Madrid;43.10198,-7.61497
3114985;Ordis;ES;Spain;328;Europe/Madrid;42.2183,2.90705
3115088;Olvega;ES;Spain;3346;Europe/Madrid;41.77901,-1.98391
3115150;Olivella;ES;Spain;2264;Europe/Madrid;41.31667,1.81667
3189798;Store;SI;Slovenia;1937;Europe/Ljubljana;46.22083,15.31389
3115170;Oliana;ES;Spain;1787;Europe/Madrid;42.06895,1.31353
3191774;Razvanje;SI;Slovenia;1357;Europe/Ljubljana;46.51444,15.63611
3115190;Olazagutia;ES;Spain;1713;Europe/Madrid;42.87584,-2.19538
3192560;Preddvor;SI;Slovenia;837;Europe/Ljubljana;46.3025,14.42306
3115314;Nuevo Baztan;ES;Spain;5503;Europe/Madrid;40.36731,-3.24125
3194622;Muta;SI;Slovenia;2300;Europe/Ljubljana;46.61139,15.16611
3115459;Niharra;ES;Spain;178;Europe/Madrid;40.58945,-4.83895
3194792;Mozirje;SI;Slovenia;2085;Europe/Ljubljana;46.33944,14.96333
3115589;Navascues;ES;Spain;198;Europe/Madrid;42.71758,-1.11744
3194904;Mokronog;SI;Slovenia;637;Europe/Ljubljana;45.93417,15.14083
3115635;Navalosa;ES;Spain;405;Europe/Madrid;40.40212,-4.92999
3195506;Maribor;SI;Slovenia;95171;Europe/Ljubljana;46.55472,15.64667
3115700;Navaconcejo;ES;Spain;2121;Europe/Madrid;40.17712,-5.83108
3196165;Lovrenc na Pohorju;SI;Slovenia;1977;Europe/Ljubljana;46.54056,15.39306
3115847;Muriel Viejo;ES;Spain;67;Europe/Madrid;41.78261,-2.91522
3197164;Krog;SI;Slovenia;1132;Europe/Ljubljana;46.63806,16.14139
3115891;Munopedro;ES;Spain;381;Europe/Madrid;40.88804,-4.47213
3199017;Izola;SI;Slovenia;11223;Europe/Ljubljana;45.53694,13.66194
3116436;Montamarta;ES;Spain;608;Europe/Madrid;41.64724,-5.80402
3201897;Dobrovnik;SI;Slovenia;972;Europe/Ljubljana;46.65139,16.3525
3116474;Montgat;ES;Spain;10270;Europe/Madrid;41.46859,2.28001
723143;Vysne Ruzbachy;SK;Slovakia;1296;Europe/Bratislava;49.30387,20.56558
3116688;Miranda del Castanar;ES;Spain;558;Europe/Madrid;40.48448,-5.99581
723674;Sabinov;SK;Slovakia;12290;Europe/Bratislava;49.10309,21.0988
3116761;Millana;ES;Spain;165;Europe/Madrid;40.50717,-2.57116
3056683;Vrutky;SK;Slovakia;7762;Europe/Bratislava;49.11328,18.91714
3116914;Mendigorria;ES;Spain;1044;Europe/Madrid;42.62822,-1.8345
3058368;Oravsky Podzamok;SK;Slovakia;1319;Europe/Bratislava;49.25939,19.3569
3116932;Membrillera;ES;Spain;111;Europe/Madrid;40.94807,-2.97969
3059292;Krasnany;SK;Slovakia;1231;Europe/Bratislava;49.21491,18.88718
3116936;Membibre de la Hoz;ES;Spain;57;Europe/Madrid;41.44958,-4.09571
3060665;Cierny Balog;SK;Slovakia;5234;Europe/Bratislava;48.74722,19.65125
3116992;Megina;ES;Spain;54;Europe/Madrid;40.63911,-1.87041
2405729;Masingbi;SL;Sierra Leone;5644;Africa/Freetown;8.78197,-11.95171
3117009;Medina de Pomar;ES;Spain;5524;Europe/Madrid;42.92938,-3.48804
2406142;Mamboma;SL;Sierra Leone;5201;Africa/Freetown;8.08742,-11.68841
3117044;Mecerreyes;ES;Spain;278;Europe/Madrid;42.09536,-3.57393
2406916;Lunsar;SL;Sierra Leone;22461;Africa/Freetown;8.68439,-12.53499
2408585;Hangha;SL;Sierra Leone;5007;Africa/Freetown;7.93974,-11.14132
2409215;Gandorhun;SL;Sierra Leone;12288;Africa/Freetown;7.49431,-11.83064
3117510;Manzanal de los Infantes;ES;Spain;178;Europe/Madrid;42.05428,-6.38288
3117523;Mantiel;ES;Spain;73;Europe/Madrid;40.61892,-2.66324
3117527;Mansilla de las Mulas;ES;Spain;1847;Europe/Madrid;42.49886,-5.41738
3117573;Manchones;ES;Spain;146;Europe/Madrid;41.15,-1.46667
3117606;Malpica;ES;Spain;6832;Europe/Madrid;43.3228,-8.81052
3117613;Malon;ES;Spain;422;Europe/Madrid;41.95235,-1.67199
3117776;Luzon;ES;Spain;80;Europe/Madrid;41.02691,-2.27691
3117850;Lucena del Cid;ES;Spain;1545;Europe/Madrid;40.13333,-0.28333
3118340;Llagostera;ES;Spain;6713;Europe/Madrid;41.82688,2.89365
3118605;Ledesma;ES;Spain;1853;Europe/Madrid;41.08829,-6.00178
3118651;Lazagurria;ES;Spain;205;Europe/Madrid;42.49286,-2.24018
3118812;Las Ventas de Retamosa;ES;Spain;1432;Europe/Madrid;40.15526,-4.11455
3118958;La Secuita;ES;Spain;1177;Europe/Madrid;41.2046,1.27996
3119027;Lasarte;ES;Spain;17782;Europe/Madrid;43.26774,-2.02169
3119145;Laredo;ES;Spain;12591;Europe/Madrid;43.4098,-3.41613
3120056;Justel;ES;Spain;148;Europe/Madrid;42.14861,-6.29594
3120206;Jafre;ES;Spain;368;Europe/Madrid;42.07254,3.01062
3120599;Hoyos del Collado;ES;Spain;38;Europe/Madrid;40.35945,-5.20027
3120867;Echo;ES;Spain;977;Europe/Madrid;42.73844,-0.75016
3120898;Gurrea de Gallego;ES;Spain;1742;Europe/Madrid;42.01541,-0.7615
3121065;Guadalix de la Sierra;ES;Spain;4970;Europe/Madrid;40.78496,-3.69347
2746956;Spekholzerheide;NL;Netherlands;3175;Europe/Amsterdam;50.85559,6.02471
3121241;Gradefes;ES;Spain;1175;Europe/Madrid;42.62396,-5.22691
2746975;Spangen;NL;Netherlands;10285;Europe/Amsterdam;51.91688,4.43539
3121416;Gimialcon;ES;Spain;108;Europe/Madrid;40.87705,-5.12308
2747636;Schelluinen;NL;Netherlands;1255;Europe/Amsterdam;51.84333,4.92639
3121602;Garde;ES;Spain;175;Europe/Madrid;42.78937,-0.92589
2748006;Roelofarendsveen;NL;Netherlands;2710;Europe/Amsterdam;52.20333,4.63333
3121826;Fuentestrun;ES;Spain;87;Europe/Madrid;41.87466,-2.08283
2748172;Ridderkerk;NL;Netherlands;45189;Europe/Amsterdam;51.8725,4.60278
3121921;Fuenteguinaldo;ES;Spain;858;Europe/Madrid;40.42876,-6.67528
2748363;Raamsdonk;NL;Netherlands;1920;Europe/Amsterdam;51.6875,4.90833
3122061;Fresnedilla;ES;Spain;99;Europe/Madrid;40.23233,-4.62201
2748725;Papenveer;NL;Netherlands;1135;Europe/Amsterdam;52.185,4.725
3122667;Falces;ES;Spain;2605;Europe/Madrid;42.38966,-1.79321
2748740;Pannerden;NL;Netherlands;2085;Europe/Amsterdam;51.89083,6.03889
3122697;Fabara;ES;Spain;1188;Europe/Madrid;41.1775,0.16908
2749017;Ouderkerk aan de Amstel;NL;Netherlands;7955;Europe/Amsterdam;52.29504,4.90746
3122752;Estercuel;ES;Spain;312;Europe/Madrid;40.855,-0.63208
2749599;Onderdijk;NL;Netherlands;1630;Europe/Amsterdam;52.74333,5.1375
3122970;Eskoriatza;ES;Spain;4000;Europe/Madrid;43.01829,-2.52598
2750357;Nieuw-Dordrecht;NL;Netherlands;1370;Europe/Amsterdam;52.74833,6.96806
3123174;Encinasola de los Comendadores;ES;Spain;253;Europe/Madrid;41.03089,-6.53261
2750452;Neerbeek;NL;Netherlands;2480;Europe/Amsterdam;50.95,5.81528
3123176;Encinas de Arriba;ES;Spain;275;Europe/Madrid;40.7712,-5.55661
2750621;Mook;NL;Netherlands;2715;Europe/Amsterdam;51.7525,5.88194
3123206;El Viso de San Juan;ES;Spain;1992;Europe/Madrid;40.14154,-3.91817
2750790;Minnertsga;NL;Netherlands;1625;Europe/Amsterdam;53.25104,5.59513
3123885;Dios le Guarde;ES;Spain;174;Europe/Madrid;40.64283,-6.31511
2750965;Menaam;NL;Netherlands;2682;Europe/Amsterdam;53.21797,5.66124
3123942;Dehesa de Montejo;ES;Spain;188;Europe/Madrid;42.81939,-4.51019
2751005;Meezenbroek;NL;Netherlands;2910;Europe/Amsterdam;50.8968,5.99051
3123985;Cuzcurrita de Rio Tiron;ES;Spain;0;Europe/Madrid;42.54151,-2.96421
2751346;Luyksgestel;NL;Netherlands;2465;Europe/Amsterdam;51.28917,5.32361
3124085;Cueva del Hierro;ES;Spain;50;Europe/Madrid;40.58258,-2.03612
2751385;Lunteren;NL;Netherlands;12510;Europe/Amsterdam;52.085,5.62222
3124264;Cristobal;ES;Spain;210;Europe/Madrid;40.46923,-5.88967
2751424;Losser;NL;Netherlands;22431;Europe/Amsterdam;52.26083,7.00417
3124749;Colungo;ES;Spain;133;Europe/Madrid;42.17125,0.06812
2751645;Liempde;NL;Netherlands;4170;Europe/Amsterdam;51.56917,5.37222
3124768;Colmenarejo;ES;Spain;7173;Europe/Madrid;40.56063,-4.01713
2751695;Leunen;NL;Netherlands;2270;Europe/Amsterdam;51.51,5.97917
3124914;Cobeja;ES;Spain;2037;Europe/Madrid;40.02076,-3.85599
2751808;Leerdam;NL;Netherlands;20758;Europe/Amsterdam;51.89333,5.09167
3124971;Cisterniga;ES;Spain;5983;Europe/Madrid;41.61294,-4.68697
2752130;Kwintsheul;NL;Netherlands;3560;Europe/Amsterdam;52.01333,4.25556
3125147;Chimillas;ES;Spain;310;Europe/Madrid;42.17033,-0.45168
2752906;Kessel;NL;Netherlands;3020;Europe/Amsterdam;51.29167,6.05417
3125216;Chane;ES;Spain;714;Europe/Madrid;41.33834,-4.42764
3125299;Cervera de los Montes;ES;Spain;346;Europe/Madrid;40.05182,-4.81072
3125442;Centelles;ES;Spain;7423;Europe/Madrid;41.79746,2.21902
3125488;Celanova;ES;Spain;6089;Europe/Madrid;42.15303,-7.95513
3125517;Ceinos de Campos;ES;Spain;273;Europe/Madrid;42.03284,-5.15007
3125547;Cebrones del Rio;ES;Spain;633;Europe/Madrid;42.25726,-5.82622
3125581;Cayuela;ES;Spain;127;Europe/Madrid;42.27223,-3.81895
3125614;Castroverde de Cerrato;ES;Spain;268;Europe/Madrid;41.75609,-4.22151
3125817;Castillejo de Mesleon;ES;Spain;153;Europe/Madrid;41.281,-3.60137
3125829;Castilforte;ES;Spain;52;Europe/Madrid;40.55735,-2.43226
3125830;Castilfale;ES;Spain;86;Europe/Madrid;42.21991,-5.42122
3125892;Castellfollit del Boix;ES;Spain;0;Europe/Madrid;41.66667,1.7
3126479;Capafonts;ES;Spain;0;Europe/Madrid;41.3,1.03333
3126516;Cantagallo;ES;Spain;248;Europe/Madrid;40.37239,-5.8189
2752986;Keijenborg;NL;Netherlands;1050;Europe/Amsterdam;52.02917,6.29444
2753144;Kakert;NL;Netherlands;1750;Europe/Amsterdam;50.90414,6.00463
2753470;Huizum;NL;Netherlands;9000;Europe/Amsterdam;53.1917,5.81119
2754682;Heer;NL;Netherlands;7615;Europe/Amsterdam;50.83836,5.72989
2754779;Hasselt;NL;Netherlands;6959;Europe/Amsterdam;52.59267,6.09527
2754848;Harderwijk;NL;Netherlands;40516;Europe/Amsterdam;52.34167,5.62083
2756133;Emmer-Compascuum;NL;Netherlands;8130;Europe/Amsterdam;52.81167,7.04722
2756232;Elburg;NL;Netherlands;21844;Europe/Amsterdam;52.4475,5.84306
3127035;Caldes de Montbui;ES;Spain;16885;Europe/Madrid;41.63333,2.16667
2756526;Duindorp;NL;Netherlands;5935;Europe/Amsterdam;52.09078,4.26038
3127135;Cacabelos;ES;Spain;5120;Europe/Madrid;42.60021,-6.72373
2756657;Dorst;NL;Netherlands;1965;Europe/Amsterdam;51.59,4.85694
3127226;Cabezon;ES;Spain;2540;Europe/Madrid;41.73369,-4.6451
2756686;Doorn;NL;Netherlands;10330;Europe/Amsterdam;52.03343,5.34571
3127287;Cabanas de Polendos;ES;Spain;123;Europe/Madrid;41.06667,-4.1101
2756774;Doenrade;NL;Netherlands;1140;Europe/Amsterdam;50.9675,5.90694
3127361;Busto de Bureba;ES;Spain;213;Europe/Madrid;42.6591,-3.26512
2756878;Diepenheim;NL;Netherlands;1900;Europe/Amsterdam;52.2,6.55556
3127383;Bustillo de Chaves;ES;Spain;96;Europe/Madrid;42.13114,-5.09169
2756888;Diemen;NL;Netherlands;24361;Europe/Amsterdam;52.33964,4.96256
3127891;Boimorto;ES;Spain;2470;Europe/Madrid;43.0,-8.13333
2756999;Deuteren;NL;Netherlands;1540;Europe/Amsterdam;51.68667,5.26667
3127896;Bohoyo;ES;Spain;402;Europe/Madrid;40.31584,-5.44294
3127978;Blanes;ES;Spain;40047;Europe/Madrid;41.67419,2.79036
3127979;Blancos;ES;Spain;1125;Europe/Madrid;41.99652,-7.75175
3128052;Bezares;ES;Spain;0;Europe/Madrid;42.37036,-2.67076
3128301;Benafigos;ES;Spain;180;Europe/Madrid;40.27641,-0.20772
3128368;Belaunza;ES;Spain;0;Europe/Madrid;43.13586,-2.05156
3128462;Baiona;ES;Spain;12091;Europe/Madrid;42.11667,-8.85
3128529;Basardilla;ES;Spain;176;Europe/Madrid;41.02737,-4.02598
3128883;Banon;ES;Spain;179;Europe/Madrid;40.83825,-1.19091
3129020;Badules;ES;Spain;105;Europe/Madrid;41.13901,-1.25366
3129322;Artesa de Segre;ES;Spain;3657;Europe/Madrid;41.89467,1.04625
2759796;Amstenrade;NL;Netherlands;1740;Europe/Amsterdam;50.93917,5.92361
6621526;Binnenstad;NL;Netherlands;4900;Europe/Amsterdam;52.21304,5.95957
6621533;Westenenk;NL;Netherlands;3680;Europe/Amsterdam;52.19624,5.95656
7870372;Gulden Bodem;NL;Netherlands;1210;Europe/Amsterdam;51.99428,5.8908
8692975;Besterd;NL;Netherlands;3395;Europe/Amsterdam;51.5638,5.08658
3131538;Vinstra;NO;Norway;2449;Europe/Oslo;61.59496,9.75134
3131684;Vikersund;NO;Norway;2448;Europe/Oslo;59.96838,9.99107
3129738;Arcos;ES;Spain;0;Europe/Madrid;42.26664,-3.75458
3133498;Tynset;NO;Norway;2356;Europe/Oslo;62.27594,10.78241
3129879;Arancon;ES;Spain;108;Europe/Madrid;41.80017,-2.28141
3139244;Skarnes;NO;Norway;2172;Europe/Oslo;60.25391,11.68485
3130399;Alfaro;ES;Spain;9574;Europe/Madrid;42.18032,-1.75016
3140056;Sauda;NO;Norway;4290;Europe/Oslo;59.65059,6.35415
3130583;Alcobendas;ES;Spain;107514;Europe/Madrid;40.54746,-3.64197
3141107;Royken;NO;Norway;2775;Europe/Oslo;59.74724,10.38832
3130629;Alborge;ES;Spain;128;Europe/Madrid;41.33367,-0.35675
3141866;Rindal;NO;Norway;649;Europe/Oslo;63.05547,9.21151
3130810;Aguilon;ES;Spain;288;Europe/Madrid;41.29467,-1.04634
3143628;Olen;NO;Norway;891;Europe/Oslo;59.60437,5.80799
3130817;Aguilar de Segarra;ES;Spain;235;Europe/Madrid;41.74822,1.62919
3145573;Moldjord;NO;Norway;0;Europe/Oslo;67.00601,14.5743
3131117;Abanto;ES;Spain;152;Europe/Madrid;41.13751,-1.69818
3151719;Hov;NO;Norway;2095;Europe/Oslo;60.6987,10.35193
3131131;Abalcisqueta;ES;Spain;0;Europe/Madrid;43.04744,-2.10532
3155536;Gladstad;NO;Norway;300;Europe/Oslo;65.67683,11.96218
6355021;Port de Pollenca;ES;Spain;5900;Europe/Madrid;39.9075,3.0814
6424323;Coma-ruga;ES;Spain;4074;Europe/Madrid;41.17995,1.52538
6545108;Las Tres Torres;ES;Spain;16532;Europe/Madrid;41.39989,2.12931
6697214;Castrillon;ES;Spain;0;Europe/Madrid;43.54793,-5.99381
11395738;Balanegra;ES;Spain;0;Europe/Madrid;36.74886,-2.9097
11549775;el Parc i la Llacuna del Poblenou;ES;Spain;14950;Europe/Madrid;41.3986,2.1903
11549790;Verdun;ES;Spain;12294;Europe/Madrid;41.44273,2.17564
11549799;la Font d'en Fargues;ES;Spain;9505;Europe/Madrid;41.42461,2.16526
11549821;Barri de les Corts;ES;Spain;46412;Europe/Madrid;41.38697,2.13472
12041388;Argensola;ES;Spain;0;Europe/Madrid;41.598,1.44511
332880;K'olito;ET;Ethiopia;25614;Africa/Addis_Ababa;7.31667,38.08333
336496;Gimbi;ET;Ethiopia;31809;Africa/Addis_Ababa;9.17031,35.83491
3159400;Dalen;NO;Norway;801;Europe/Oslo;59.44499,8.00492
344976;Adis `Alem;ET;Ethiopia;9859;Africa/Addis_Ababa;9.03333,38.4
3159894;Brumunddal;NO;Norway;8441;Europe/Oslo;60.88095,10.93948
633593;Tuusniemi;FI;Finland;2833;Europe/Helsinki;62.81667,28.5
3160100;Brekstad;NO;Norway;1835;Europe/Oslo;63.68697,9.66541
634963;Tampere;FI;Finland;202687;Europe/Helsinki;61.49911,23.78712
3163079;Aneby;NO;Norway;1373;Europe/Oslo;60.08926,10.86998
637462;Saukkola;FI;Finland;0;Europe/Helsinki;60.38333,23.98333
3163392;Alesund;NO;Norway;44096;Europe/Oslo;62.47225,6.15492
640803;Pudasjaervi;FI;Finland;9459;Europe/Helsinki;65.38333,26.91667
7626349;Sauland;NO;Norway;0;Europe/Oslo;59.6161,8.93755
646220;Mellilae;FI;Finland;1141;Europe/Helsinki;60.76667,22.95
7626381;Klaebu;NO;Norway;0;Europe/Oslo;63.29762,10.48261
649302;Laitila;FI;Finland;8403;Europe/Helsinki;60.87575,21.69765
1282931;Patan;NP;Nepal;183310;Asia/Kathmandu;27.67658,85.31417
650946;Kotka;FI;Finland;54616;Europe/Helsinki;60.4664,26.94582
1283082;Malangawa;NP;Nepal;20284;Asia/Kathmandu;26.85658,85.5594
652578;Kiukainen;FI;Finland;3358;Europe/Helsinki;61.21667,22.08333
2179756;Waiuku;NZ;New Zealand;9168;Pacific/Auckland;-37.24806,174.73489
2185836;Ohinemutu;NZ;New Zealand;1065;Pacific/Auckland;-38.15,176.28333
2185922;Oakura;NZ;New Zealand;1690;Pacific/Auckland;-39.11667,173.95
2188909;Kelvin Grove;NZ;New Zealand;7203;Pacific/Auckland;-40.32875,175.64512
2189028;Karori;NZ;New Zealand;15660;Pacific/Auckland;-41.28374,174.74141
2191091;Fitzroy;NZ;New Zealand;3504;Pacific/Auckland;-39.05,174.1
2191167;Fendalton;NZ;New Zealand;4570;Pacific/Auckland;-43.51667,172.6
2191913;Darfield;NZ;New Zealand;2960;Pacific/Auckland;-43.48333,172.11667
2638995;Ruddington;GB;United Kingdom;6404;Europe/London;52.89254,-1.14953
